"","new_id","old_id","old_classes","aggregated_new_classes","change","new_classes"
"1453","2012_SKT_4632","2012_SKT_4632","MIG","MIG",0,"FWM1"
"1454","2012_SKT_4636","2012_SKT_4636","MIG","MIG",0,"FWM1"
"1455","2012_SKT_4640","2012_SKT_4640","FWR","FWR",0,"FWR1"
"1456","2012_SKT_4641","2012_SKT_4641","FWR","FWR",0,"FWR1"
"1457","2012_SKT_4646","2012_SKT_4646","MIG","MIG",0,"FWM1"
"1458","2012_SKT_4666","2012_SKT_4666","FWR","FWR",0,"FWR1"
"1459","2012_SKT_4667","2012_SKT_4667","FWR","FWR",0,"FWR1"
"1460","2012_SKT_4676","2012_SKT_4676","MIG","MIG",0,"FWM1"
"1461","2012_SKT_4678","2012_SKT_4678","MIG","MIG",0,"FWM1"
"1462","2012_SKT_4680","2012_SKT_4680","MIG","MIG",0,"FWM1"
"1463","2012_SKT_4686","2012_SKT_4686","MIG","MIG",0,"FWM1"
"1464","2012_SKT_4693","2012_SKT_4693","MIG","MIG",0,"FWM1"
"1465","2012_SKT_4694","2012_SKT_4694","FWR","FWR",0,"FWR1"
"1466","2012_SKT_4706","2012_SKT_4706","MIG","MIG",0,"FWM1"
"1467","2012_SKT_4709","2012_SKT_4709","MIG","MIG",0,"FWM1"
"1468","2012_SKT_4713","2012_SKT_4713","MIG","MIG",0,"FWM1"
"1469","2012_SKT_4716","2012_SKT_4716","FWR","FWR",0,"FWR1"
"1470","2012_SKT_4721","2012_SKT_4721","FWR","FWR",0,"FWR1"
"1471","2012_SKT_4725","2012_SKT_4725","MIG","MIG",0,"FWM1"
"1472","2012_SKT_4737","2012_SKT_4737","MIG","MIG",0,"FWM1"
"1473","2012_SKT_4901","2012_SKT_4901","BWR","MIG",1,"FWM2"
"1474","2012_SKT_4907","2012_SKT_4907","BWR","BWR",0,"BWR1"
"1475","2012_SKT_4909","2012_SKT_4909","MIG","MIG",0,"FWM1"
"1476","2012_SKT_4911","2012_SKT_4911","MIG","MIG",0,"FWM1"
"1477","2012_SKT_4914","2012_SKT_4914","MIG","MIG",0,"FWM2"
"1478","2012_SKT_4918","2012_SKT_4918","BWR","BWR",0,"BWR1"
"1479","2012_SKT_4929","2012_SKT_4929","BWR","BWR",0,"BWR1"
"1480","2012_SKT_4930","2012_SKT_4930","FWR","FWR",0,"FWR1"
"1481","2012_SKT_4932","2012_SKT_4932","MIG","MIG",0,"FWM1"
"1482","2012_SKT_4933","2012_SKT_4933","MIG","MIG",0,"FWM1"
"1483","2012_SKT_4934","2012_SKT_4934","MIG","MIG",0,"FWM1"
"1484","2012_SKT_4937","2012_SKT_4937","MIG","MIG",0,"FWM2"
"1485","2012_SKT_4940","2012_SKT_4940","MIG","MIG",0,"FWM1"
"1486","2012_SKT_4941","2012_SKT_4941","BWR","BWR",0,"BWR1"
"1487","2012_SKT_4944","2012_SKT_4944","MIG","MIG",0,"FWM2"
"1488","2012_SKT_4947","2012_SKT_4947","FWR","FWR",0,"FWR1"
"1489","2012_SKT_4950","2012_SKT_4950","MIG","MIG",0,"FWM1"
"1490","2012_SKT_4954","2012_SKT_4954","FWR","FWR",0,"FWR1"
"1491","2012_SKT_4957","2012_SKT_4957","MIG","MIG",0,"FWM1"
"1492","2012_SKT_4958","2012_SKT_4958","BWR","BWR",0,"BWR1"
"1493","2012_SKT_4960","2012_SKT_4960","MIG","MIG",0,"FWM1"
"1494","2012_SKT_4963","2012_SKT_4963","MIG","MIG",0,"FWM1"
"1495","2012_SKT_4966","2012_SKT_4966","MIG","MIG",0,"FWM2"
"1496","2012_SKT_4969","2012_SKT_4969","MIG","MIG",0,"FWM2"
"1497","2012_SKT_4970","2012_SKT_4970","MIG","MIG",0,"FWM1"
"1498","2012_SKT_4986","2012_SKT_4986","MIG","MIG",0,"FWM1"
"1499","2012_SKT_4990","2012_SKT_4990","MIG","MIG",0,"FWM1"
"1500","2012_SKT_4997","2012_SKT_4997","MIG","MIG",0,"FWM2"
"1501","2012_SKT_5005","2012_SKT_5005","BWR","MIG",1,"FWM2"
"1502","2012_SKT_5008","2012_SKT_5008","BWR","BWR",0,"BWR1"
"1503","2012_SKT_5017","2012_SKT_5017","MIG","MIG",0,"FWM1"
"1504","2012_SKT_5027","2012_SKT_5027","MIG","MIG",0,"FWM1"
"1505","2012_SKT_5031","2012_SKT_5031","MIG","MIG",0,"FWM1"
"1506","2012_SKT_5033","2012_SKT_5033","MIG","MIG",0,"FWM1"
"1507","2012_SKT_5037","2012_SKT_5037","MIG","MIG",0,"FWM1"
"1508","2012_SKT_5075","2012_SKT_5075","FWR","FWR",0,"FWR1"
"1509","2012_SKT_5078","2012_SKT_5078","FWR","FWR",0,"FWR1"
"1510","2012_SKT_5081","2012_SKT_5081","MIG","MIG",0,"FWM1"
"1511","2012_SKT_5083","2012_SKT_5083","FWR","FWR",0,"FWR1"
"1512","2012_SKT_5084","2012_SKT_5084","MIG","MIG",0,"FWM1"
"1513","2012_SKT_5087","2012_SKT_5087","FWR","FWR",0,"FWR1"
"1514","2012_SKT_5090","2012_SKT_5090","MIG","MIG",0,"FWM1"
"1515","2012_SKT_5095","2012_SKT_5095","MIG","MIG",0,"FWM1"
"1516","2012_SKT_5097","2012_SKT_5097","MIG","MIG",0,"FWM1"
"1517","2012_SKT_5098","2012_SKT_5098","MIG","MIG",0,"FWM1"
"1518","2012_SKT_5103","2012_SKT_5103","MIG","MIG",0,"FWM1"
"1519","2012_SKT_5106","2012_SKT_5106","MIG","MIG",0,"FWM2"
"1520","2012_SKT_5113","2012_SKT_5113","MIG","MIG",0,"FWM2"
"1521","2012_SKT_5116","2012_SKT_5116","FWR","FWR",0,"FWR1"
"1522","2012_SKT_5119","2012_SKT_5119","MIG","MIG",0,"FWM1"
"1523","2012_SKT_5121","2012_SKT_5121","MIG","MIG",0,"FWM1"
"1524","2013_SKT_6196","2013_SKT_6196","MIG","MIG",0,"FWM1"
"1525","2013_SKT_6198","2013_SKT_6198","MIG","MIG",0,"FWM1"
"1526","2013_SKT_6201","2013_SKT_6201","BWR","MIG",1,"FWM2"
"1527","2013_SKT_6205","2013_SKT_6205","MIG","MIG",0,"FWM2"
"1528","2013_SKT_6207","2013_SKT_6207","MIG","MIG",0,"FWM1"
"1529","2013_SKT_6208","2013_SKT_6208","MIG","MIG",0,"FWM1"
"1530","2013_SKT_6209","2013_SKT_6209","MIG","MIG",0,"FWM1"
"1531","2013_SKT_6210","2013_SKT_6210","FWR","FWR",0,"FWR1"
"1532","2013_SKT_6211","2013_SKT_6211","FWR","FWR",0,"FWR1"
"1533","2013_SKT_6212","2013_SKT_6212","FWR","FWR",0,"FWR1"
"1534","2013_SKT_6213","2013_SKT_6213","FWR","FWR",0,"FWR1"
"1535","2013_SKT_6214","2013_SKT_6214","FWR","FWR",0,"FWR1"
"1536","2013_SKT_6215","2013_SKT_6215","FWR","FWR",0,"FWR1"
"1537","2013_SKT_6216","2013_SKT_6216","MIG","MIG",0,"FWM1"
"1538","2013_SKT_6217","2013_SKT_6217","FWR","FWR",0,"FWR1"
"1539","2013_SKT_6218","2013_SKT_6218","MIG","MIG",0,"FWM2"
"1540","2013_SKT_6219","2013_SKT_6219","FWR","FWR",0,"FWR1"
"1541","2013_SKT_6220","2013_SKT_6220","FWR","FWR",0,"FWR1"
"1542","2013_SKT_6221","2013_SKT_6221","FWR","FWR",0,"FWR1"
"1543","2013_SKT_6222","2013_SKT_6222","FWR","FWR",0,"FWR1"
"1544","2013_SKT_6223","2013_SKT_6223","FWR","FWR",0,"FWR1"
"1545","2013_SKT_6224","2013_SKT_6224","FWR","FWR",0,"FWR1"
"1546","2013_SKT_6225","2013_SKT_6225","FWR","FWR",0,"FWR1"
"1547","2013_SKT_6226","2013_SKT_6226","MIG","MIG",0,"FWM1"
"1548","2013_SKT_6227","2013_SKT_6227","FWR","FWR",0,"FWR1"
"1549","2013_SKT_6228","2013_SKT_6228","FWR","FWR",0,"FWR1"
"1550","2013_SKT_6229","2013_SKT_6229","FWR","FWR",0,"FWR1"
"1551","2013_SKT_6230","2013_SKT_6230","FWR","FWR",0,"FWR1"
"1552","2013_SKT_6231","2013_SKT_6231","FWR","FWR",0,"FWR1"
"1553","2013_SKT_6232","2013_SKT_6232","MIG","MIG",0,"FWM1"
"1554","2013_SKT_6233","2013_SKT_6233","FWR","FWR",0,"FWR1"
"1555","2013_SKT_6234","2013_SKT_6234","MIG","MIG",0,"FWM1"
"1556","2013_SKT_6235","2013_SKT_6235","FWR","FWR",0,"FWR1"
"1557","2013_SKT_6236","2013_SKT_6236","FWR","FWR",0,"FWR1"
"1558","2013_SKT_6237","2013_SKT_6237","MIG","MIG",0,"FWM1"
"1559","2013_SKT_6239","2013_SKT_6239","FWR","FWR",0,"FWR1"
"1560","2013_SKT_6240","2013_SKT_6240","FWR","FWR",0,"FWR1"
"1561","2013_SKT_6241","2013_SKT_6241","FWR","FWR",0,"FWR1"
"1562","2013_SKT_6242","2013_SKT_6242","FWR","FWR",0,"FWR1"
"1563","2013_SKT_6243","2013_SKT_6243","FWR","FWR",0,"FWR1"
"1564","2013_SKT_6244","2013_SKT_6244","MIG","MIG",0,"FWM1"
"1565","2013_SKT_6245","2013_SKT_6245","FWR","FWR",0,"FWR1"
"1566","2013_SKT_6246","2013_SKT_6246","FWR","FWR",0,"FWR1"
"1567","2013_SKT_6247","2013_SKT_6247","FWR","FWR",0,"FWR1"
"1568","2013_SKT_6248","2013_SKT_6248","FWR","FWR",0,"FWR1"
"1569","2013_SKT_6249","2013_SKT_6249","FWR","FWR",0,"FWR1"
"1570","2013_SKT_6251","2013_SKT_6251","FWR","FWR",0,"FWR1"
"1571","2013_SKT_6252","2013_SKT_6252","FWR","FWR",0,"FWR1"
"1572","2013_SKT_6253","2013_SKT_6253","FWR","FWR",0,"FWR1"
"1573","2013_SKT_6254","2013_SKT_6254","FWR","FWR",0,"FWR1"
"1574","2013_SKT_6255","2013_SKT_6255","FWR","FWR",0,"FWR1"
"1575","2013_SKT_6256","2013_SKT_6256","FWR","FWR",0,"FWR1"
"1576","2013_SKT_6257","2013_SKT_6257","MIG","MIG",0,"FWM1"
"1577","2013_SKT_6258","2013_SKT_6258","FWR","FWR",0,"FWR1"
"1578","2013_SKT_6259","2013_SKT_6259","FWR","FWR",0,"FWR1"
"1579","2013_SKT_6260","2013_SKT_6260","BWR","BWR",0,"BWR1"
"1580","2013_SKT_6261","2013_SKT_6261","MIG","BWR",1,"BWM2"
"1581","2013_SKT_6262","2013_SKT_6262","MIG","MIG",0,"FWM1"
"1582","2013_SKT_6263","2013_SKT_6263","MIG","MIG",0,"FWM1"
"1583","2013_SKT_6264","2013_SKT_6264","MIG","MIG",0,"FWM1"
"1584","2013_SKT_6265","2013_SKT_6265","MIG","MIG",0,"FWM1"
"1585","2013_SKT_6266","2013_SKT_6266","MIG","MIG",0,"FWM1"
"1586","2013_SKT_6268","2013_SKT_6268","MIG","MIG",0,"FWM1"
"1587","2013_SKT_6270","2013_SKT_6270","FWR","FWR",0,"FWR1"
"1588","2013_SKT_6271","2013_SKT_6271","BWR","MIG",1,"FWM2"
"1589","2013_SKT_6272","2013_SKT_6272","MIG","MIG",0,"FWM1"
"1590","2013_SKT_6273","2013_SKT_6273","MIG","MIG",0,"FWM1"
"1591","2013_SKT_6274","2013_SKT_6274","MIG","MIG",0,"FWM1"
"1592","2013_SKT_6275","2013_SKT_6275","MIG","MIG",0,"FWM1"
"1593","2013_SKT_6276","2013_SKT_6276","BWR","MIG",1,"FWM2"
"1594","2013_SKT_6277","2013_SKT_6277","MIG","MIG",0,"FWM1"
"1595","2013_SKT_6278","2013_SKT_6278","BWR","BWR",0,"BWM3"
"1596","2013_SKT_6279","2013_SKT_6279","BWR","BWR",0,"BWR1"
"1597","2013_SKT_6280","2013_SKT_6280","MIG","MIG",0,"FWM1"
"1598","2013_SKT_6281","2013_SKT_6281","MIG","MIG",0,"FWM2"
"1599","2013_SKT_6282","2013_SKT_6282","MIG","MIG",0,"FWM1"
"1600","2013_SKT_6283","2013_SKT_6283","MIG","MIG",0,"FWM1"
"1601","2013_SKT_6284","2013_SKT_6284","MIG","MIG",0,"FWM1"
"1602","2013_SKT_6285","2013_SKT_6285","BWR","BWR",0,"BWR1"
"1603","2013_SKT_6286","2013_SKT_6286","MIG","MIG",0,"FWM1"
"1604","2013_SKT_6287","2013_SKT_6287","MIG","MIG",0,"FWM1"
"1605","2013_SKT_6288","2013_SKT_6288","MIG","MIG",0,"FWM2"
"1606","2013_SKT_6289","2013_SKT_6289","FWR","FWR",0,"FWR1"
"1607","2013_SKT_6294","2013_SKT_6294","FWR","FWR",0,"FWR1"
"1608","2013_SKT_6297","2013_SKT_6297","MIG","MIG",0,"FWM1"
"1609","2013_SKT_6298","2013_SKT_6298","FWR","FWR",0,"FWR1"
"1610","2013_SKT_6299","2013_SKT_6299","MIG","MIG",0,"FWM1"
"1611","2013_SKT_6300","2013_SKT_6300","FWR","FWR",0,"FWR1"
"1612","2013_SKT_6301","2013_SKT_6301","MIG","MIG",0,"FWM1"
"1613","2013_SKT_6302","2013_SKT_6302","FWR","FWR",0,"FWR1"
"1614","2013_SKT_6308","2013_SKT_6308","FWR","FWR",0,"FWR1"
"1615","2013_SKT_6309","2013_SKT_6309","FWR","FWR",0,"FWR1"
"1616","2013_SKT_6310","2013_SKT_6310","MIG","MIG",0,"FWM1"
"1617","2013_SKT_6312","2013_SKT_6312","FWR","FWR",0,"FWR1"
"1618","2013_SKT_6316","2013_SKT_6316","MIG","MIG",0,"FWM1"
"1619","2013_SKT_6318","2013_SKT_6318","FWR","FWR",0,"FWR1"
"1620","2013_SKT_6320","2013_SKT_6320","MIG","MIG",0,"FWM1"
"1621","2013_SKT_6322","2013_SKT_6322","FWR","FWR",0,"FWR1"
"1622","2013_SKT_6323","2013_SKT_6323","FWR","FWR",0,"FWR1"
"1623","2013_SKT_6324","2013_SKT_6324","FWR","FWR",0,"FWR1"
"1624","2013_SKT_6327","2013_SKT_6327","FWR","FWR",0,"FWR1"
"1625","2013_SKT_6328","2013_SKT_6328","FWR","FWR",0,"FWR1"
"1626","2013_SKT_6329","2013_SKT_6329","FWR","FWR",0,"FWR1"
"1627","2013_SKT_6330","2013_SKT_6330","FWR","FWR",0,"FWR1"
"1628","2013_SKT_6331","2013_SKT_6331","FWR","FWR",0,"FWR1"
"1629","2013_SKT_6336","2013_SKT_6336","FWR","FWR",0,"FWR1"
"1630","2013_SKT_6339","2013_SKT_6339","FWR","FWR",0,"FWR1"
"1631","2013_SKT_6340","2013_SKT_6340","MIG","MIG",0,"FWM1"
"1632","2013_SKT_6341","2013_SKT_6341","MIG","MIG",0,"FWM2"
"1633","2013_SKT_6343","2013_SKT_6343","FWR","FWR",0,"FWR1"
"1634","2013_SKT_6346","2013_SKT_6346","FWR","FWR",0,"FWR1"
"1635","2013_SKT_6348","2013_SKT_6348","FWR","FWR",0,"FWR1"
"1636","2013_SKT_6351","2013_SKT_6351","FWR","FWR",0,"FWR1"
"1637","2013_SKT_6353","2013_SKT_6353","FWR","FWR",0,"FWR1"
"1638","2013_SKT_6354","2013_SKT_6354","FWR","FWR",0,"FWR1"
"1639","2013_SKT_6356","2013_SKT_6356","MIG","MIG",0,"FWM1"
"1640","2013_SKT_6358","2013_SKT_6358","MIG","MIG",0,"FWM1"
"1641","2013_SKT_6362","2013_SKT_6362","BWR","BWR",0,"BWR1"
"1642","2013_SKT_6366","2013_SKT_6366","MIG","MIG",0,"FWM1"
"1643","2013_SKT_6367","2013_SKT_6367","MIG","MIG",0,"FWM1"
"1644","2013_SKT_6369","2013_SKT_6369","MIG","MIG",0,"FWM1"
"1645","2013_SKT_6370","2013_SKT_6370","MIG","MIG",0,"FWM1"
"1646","2013_SKT_6371","2013_SKT_6371","MIG","MIG",0,"FWM1"
"1647","2013_SKT_6372","2013_SKT_6372","MIG","MIG",0,"FWM1"
"1648","2013_SKT_6373","2013_SKT_6373","MIG","MIG",0,"FWM1"
"1649","2013_SKT_6374","2013_SKT_6374","MIG","MIG",0,"FWM1"
"1650","2013_SKT_6376","2013_SKT_6376","BWR","BWR",0,"BWR1"
"1651","2013_SKT_6377","2013_SKT_6377","MIG","MIG",0,"FWM1"
"1652","2013_SKT_6378","2013_SKT_6378","MIG","MIG",0,"FWM1"
"1653","2013_SKT_6379","2013_SKT_6379","MIG","MIG",0,"FWM1"
"1654","2013_SKT_6380","2013_SKT_6380","MIG","MIG",0,"FWM1"
"1655","2013_SKT_6383","2013_SKT_6383","MIG","MIG",0,"FWM1"
"1656","2013_SKT_6386","2013_SKT_6386","MIG","MIG",0,"FWM1"
"1657","2013_SKT_6388","2013_SKT_6388","MIG","MIG",0,"FWM1"
"1658","2013_SKT_6389","2013_SKT_6389","MIG","MIG",0,"FWM1"
"1659","2013_SKT_6390","2013_SKT_6390","MIG","MIG",0,"FWM1"
"1660","2013_SKT_6396","2013_SKT_6396","MIG","MIG",0,"FWM1"
"1661","2013_SKT_6397","2013_SKT_6397","MIG","MIG",0,"FWM1"
"1662","2013_SKT_6398","2013_SKT_6398","MIG","MIG",0,"FWM1"
"1663","2013_SKT_6399","2013_SKT_6399","MIG","MIG",0,"FWM1"
"1664","2013_SKT_6400","2013_SKT_6400","MIG","BWR",1,"BWM3"
"1665","2013_SKT_6401","2013_SKT_6401","MIG","MIG",0,"FWM1"
"1666","2013_SKT_6402","2013_SKT_6402","MIG","MIG",0,"FWM1"
"1667","2013_SKT_6403","2013_SKT_6403","MIG","MIG",0,"FWM1"
"1668","2013_SKT_6404","2013_SKT_6404","MIG","MIG",0,"FWM2"
"1669","2013_SKT_6405","2013_SKT_6405","MIG","MIG",0,"FWM1"
"1670","2013_SKT_6406","2013_SKT_6406","MIG","MIG",0,"FWM1"
"1671","2013_SKT_6407","2013_SKT_6407","MIG","MIG",0,"FWM1"
"1672","2013_SKT_6408","2013_SKT_6408","MIG","MIG",0,"FWM1"
"1673","2013_SKT_6409","2013_SKT_6409","MIG","MIG",0,"FWM1"
"1674","2013_SKT_6410","2013_SKT_6410","BWR","MIG",1,"FWM2"
"1675","2013_SKT_6412","2013_SKT_6412","MIG","MIG",0,"FWM1"
"1676","2013_SKT_6413","2013_SKT_6413","MIG","MIG",0,"FWM1"
"1677","2013_SKT_6414","2013_SKT_6414","BWR","MIG",1,"FWM1"
"1678","2013_SKT_6415","2013_SKT_6415","BWR","BWR",0,"BWR1"
"1679","2013_SKT_6416","2013_SKT_6416","MIG","MIG",0,"FWM1"
"1680","2013_SKT_6417","2013_SKT_6417","FWR","FWR",0,"FWR1"
"1681","2013_SKT_6418","2013_SKT_6418","FWR","FWR",0,"FWR1"
"1682","2013_SKT_6419","2013_SKT_6419","FWR","FWR",0,"FWR1"
"1683","2013_SKT_6420","2013_SKT_6420","MIG","MIG",0,"FWM1"
"1684","2013_SKT_6421","2013_SKT_6421","FWR","FWR",0,"FWR1"
"1685","2013_SKT_6422","2013_SKT_6422","MIG","MIG",0,"FWM1"
"1686","2013_SKT_6423","2013_SKT_6423","FWR","FWR",0,"FWR1"
"1687","2013_SKT_6424","2013_SKT_6424","MIG","MIG",0,"FWM1"
"1688","2013_SKT_6425","2013_SKT_6425","FWR","FWR",0,"FWR1"
"1689","2013_SKT_6426","2013_SKT_6426","FWR","FWR",0,"FWR1"
"1690","2013_SKT_6427","2013_SKT_6427","FWR","FWR",0,"FWR1"
"1691","2013_SKT_6428","2013_SKT_6428","FWR","FWR",0,"FWR1"
"1692","2013_SKT_6429","2013_SKT_6429","FWR","FWR",0,"FWR1"
"1693","2013_SKT_6431","2013_SKT_6431","FWR","FWR",0,"FWR1"
"1694","2013_SKT_6432","2013_SKT_6432","FWR","FWR",0,"FWR1"
"1695","2013_SKT_6433","2013_SKT_6433","BWR","BWR",0,"BWR1"
"1696","2013_SKT_6434","2013_SKT_6434","FWR","FWR",0,"FWR1"
"1697","2013_SKT_6435","2013_SKT_6435","FWR","FWR",0,"FWR1"
"1698","2013_SKT_6436","2013_SKT_6436","MIG","MIG",0,"FWM1"
"1699","2013_SKT_6437","2013_SKT_6437","FWR","FWR",0,"FWR1"
"1700","2013_SKT_6438","2013_SKT_6438","FWR","FWR",0,"FWR1"
"1701","2013_SKT_6439","2013_SKT_6439","FWR","FWR",0,"FWR1"
"1702","2013_SKT_6440","2013_SKT_6440","BWR","BWR",0,"BWR1"
"1703","2013_SKT_6441","2013_SKT_6441","MIG","MIG",0,"FWM1"
"1704","2013_SKT_6442","2013_SKT_6442","MIG","MIG",0,"FWM1"
"1705","2013_SKT_6443","2013_SKT_6443","BWR","BWR",0,"BWR1"
"1706","2013_SKT_6444","2013_SKT_6444","MIG","MIG",0,"FWM1"
"1707","2013_SKT_6445","2013_SKT_6445","MIG","MIG",0,"FWM1"
"1708","2013_SKT_6446","2013_SKT_6446","BWR","MIG",1,"FWM2"
"1709","2013_SKT_6447","2013_SKT_6447","BWR","MIG",1,"FWM2"
"1710","2013_SKT_6448","2013_SKT_6448","MIG","MIG",0,"FWM1"
"1711","2013_SKT_6450","2013_SKT_6450","MIG","MIG",0,"FWM1"
"1712","2013_SKT_6451","2013_SKT_6451","MIG","MIG",0,"FWM1"
"1713","2013_SKT_6452","2013_SKT_6452","MIG","MIG",0,"FWM1"
"1714","2013_SKT_6453","2013_SKT_6453","MIG","MIG",0,"FWM1"
"1715","2013_SKT_6454","2013_SKT_6454","MIG","FWR",1,"FWR2"
"1716","2013_SKT_6455","2013_SKT_6455","BWR","BWR",0,"BWR1"
"1717","2013_SKT_6456","2013_SKT_6456","MIG","MIG",0,"FWM1"
"1718","2013_SKT_6457","2013_SKT_6457","BWR","BWR",0,"BWR1"
"1719","2013_SKT_6458","2013_SKT_6458","MIG","MIG",0,"FWM1"
"1720","2013_SKT_6459","2013_SKT_6459","BWR","BWR",0,"BWR1"
"1721","2013_SKT_6466","2013_SKT_6466","MIG","MIG",0,"FWM1"
"1722","2013_SKT_6467","2013_SKT_6467","MIG","MIG",0,"FWM1"
"1723","2013_SKT_6468","2013_SKT_6468","MIG","MIG",0,"FWM1"
"1724","2013_SKT_6469","2013_SKT_6469","MIG","MIG",0,"FWM1"
"1725","2013_SKT_6470","2013_SKT_6470","BWR","MIG",1,"FWM2"
"1726","2013_SKT_6471","2013_SKT_6471","MIG","MIG",0,"FWM1"
"1727","2013_SKT_6472","2013_SKT_6472","MIG","MIG",0,"FWM1"
"1728","2013_SKT_6473","2013_SKT_6473","MIG","MIG",0,"FWM1"
"1729","2013_SKT_6474","2013_SKT_6474","MIG","MIG",0,"FWM2"
"1730","2013_SKT_6475","2013_SKT_6475","MIG","BWR",1,"BWM2"
"1731","2013_SKT_6476","2013_SKT_6476","FWR","FWR",0,"FWR1"
"1732","2013_SKT_6477","2013_SKT_6477","MIG","MIG",0,"FWM1"
"1733","2013_SKT_6478","2013_SKT_6478","MIG","BWR",1,"BWM2"
"1734","2013_SKT_6635","2013_SKT_6635","MIG",NA,1,NA
"1735","2013_SKT_6636","2013_SKT_6636","MIG","MIG",0,"FWM1"
"1736","2013_SKT_6637","2013_SKT_6637","MIG","MIG",0,"FWM1"
"1737","2013_SKT_6639","2013_SKT_6639","FWR","FWR",0,"FWR1"
"1738","2013_SKT_6640","2013_SKT_6640","MIG","MIG",0,"FWM1"
"1739","2013_SKT_6641","2013_SKT_6641","BWR","BWR",0,"BWR1"
"1740","2014_SKT_0001","2014_SKT_0001","MIG","MIG",0,"FWM1"
"1741","2014_SKT_0002","2014_SKT_0002","MIG","MIG",0,"FWM1"
"1742","2014_SKT_0003","2014_SKT_0003","MIG","MIG",0,"FWM1"
"1743","2014_SKT_0004","2014_SKT_0004","MIG","MIG",0,"FWM1"
"1744","2014_SKT_0005","2014_SKT_0005","MIG","MIG",0,"FWM1"
"1745","2014_SKT_0006","2014_SKT_0006","MIG","MIG",0,"FWM1"
"1746","2014_SKT_0007","2014_SKT_0007","MIG","MIG",0,"FWM1"
"1747","2014_SKT_0008","2014_SKT_0008","MIG","MIG",0,"FWM1"
"1748","2014_SKT_0009","2014_SKT_0009","MIG","MIG",0,"FWM1"
"1749","2014_SKT_0010","2014_SKT_0010","MIG","MIG",0,"FWM1"
"1750","2014_SKT_0011","2014_SKT_0011","MIG","MIG",0,"FWM1"
"1751","2014_SKT_0012","2014_SKT_0012","MIG","MIG",0,"FWM1"
"1752","2014_SKT_0013","2014_SKT_0013","FWR","FWR",0,"FWR1"
"1753","2014_SKT_0014","2014_SKT_0014","FWR","FWR",0,"FWR1"
"1754","2014_SKT_0015","2014_SKT_0015","FWR","FWR",0,"FWR1"
"1755","2014_SKT_0016","2014_SKT_0016","FWR","FWR",0,"FWR1"
"1756","2014_SKT_0017","2014_SKT_0017","MIG","MIG",0,"FWM1"
"1757","2014_SKT_0018","2014_SKT_0018","FWR","FWR",0,"FWR1"
"1758","2014_SKT_0019","2014_SKT_0019","FWR","FWR",0,"FWR1"
"1759","2014_SKT_0020","2014_SKT_0020","FWR","FWR",0,"FWR1"
"1760","2014_SKT_0021","2014_SKT_0021","MIG","MIG",0,"FWM1"
"1761","2014_SKT_0022","2014_SKT_0022","FWR","FWR",0,"FWR1"
"1762","2014_SKT_0024","2014_SKT_0024","MIG","MIG",0,"FWM1"
"1763","2014_SKT_0025","2014_SKT_0025","MIG","MIG",0,"FWM1"
"1764","2014_SKT_0026","2014_SKT_0026","MIG","MIG",0,"FWM1"
"1765","2014_SKT_0027","2014_SKT_0027","MIG","MIG",0,"FWM1"
"1766","2014_SKT_0028","2014_SKT_0028","BWR","BWR",0,"BWR1"
"1767","2014_SKT_0029","2014_SKT_0029","FWR","FWR",0,"FWR1"
"1768","2014_SKT_0030","2014_SKT_0030","MIG","MIG",0,"FWM1"
"1769","2014_SKT_0032","2014_SKT_0032","FWR","FWR",0,"FWR1"
"1770","2014_SKT_0090","2014_SKT_0090","FWR",NA,1,NA
"1771","2014_SKT_0101","2014_SKT_0101","MIG","MIG",0,"FWM1"
"1772","2014_SKT_0102","2014_SKT_0102","MIG","MIG",0,"FWM1"
"1773","2014_SKT_0103","2014_SKT_0103","MIG","MIG",0,"FWM1"
"1774","2014_SKT_0104","2014_SKT_0104","MIG","MIG",0,"FWM1"
"1775","2014_SKT_0105","2014_SKT_0105","MIG","MIG",0,"FWM1"
"1776","2014_SKT_0106","2014_SKT_0106","MIG","MIG",0,"FWM2"
"1777","2014_SKT_0107","2014_SKT_0107","MIG","MIG",0,"FWM1"
"1778","2014_SKT_0108","2014_SKT_0108","MIG","MIG",0,"FWM1"
"1779","2014_SKT_0109","2014_SKT_0109","BWR","BWR",0,"BWR1"
"1780","2014_SKT_0110","2014_SKT_0110","MIG","MIG",0,"FWM1"
"1781","2014_SKT_0111","2014_SKT_0111","MIG","MIG",0,"FWM1"
"1782","2014_SKT_0112","2014_SKT_0112","MIG","BWR",1,"BWM2"
"1783","2014_SKT_0113","2014_SKT_0113","MIG","MIG",0,"FWM1"
"1784","2014_SKT_0114","2014_SKT_0114","MIG","MIG",0,"FWM1"
"1785","2014_SKT_0115","2014_SKT_0115","MIG","MIG",0,"FWM1"
"1786","2014_SKT_0116","2014_SKT_0116","MIG","MIG",0,"FWM2"
"1787","2014_SKT_0117","2014_SKT_0117","MIG","MIG",0,"FWM1"
"1788","2014_SKT_0118","2014_SKT_0118","MIG","MIG",0,"FWM1"
"1789","2014_SKT_0120","2014_SKT_0120","MIG","MIG",0,"FWM1"
"1790","2014_SKT_0123","2014_SKT_0123","MIG","MIG",0,"FWM1"
"1791","2014_SKT_0125","2014_SKT_0125","MIG","MIG",0,"FWM1"
"1792","2014_SKT_0126","2014_SKT_0126","MIG","MIG",0,"FWM1"
